X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
MRPL14,-25.0080010446544,70.149221752953,-12.8334662837761,1.08799499725383e-13,1.60466610990321e-11,18.0826045441806
KLHL7,-17.5318181285637,68.1492745292855,-12.8300876603271,1.09530605560171e-13,1.60611121494244e-11,18.0779357447689
POTEE,31.532642306936,27.9817796839006,12.8264049397454,1.10333268637891e-13,1.60858296483104e-11,18.0728449916121
PTP4A3,30.4485590535001,58.8470945847655,12.8190744084997,1.11949027129982e-13,1.62281309727622e-11,18.0627063607736
TOR1B,-19.8419965716317,70.5709492205304,-12.8019367303774,1.15821995332446e-13,1.66941612363267e-11,18.0389757919085
CCNB1,-23.8204597960591,50.1456050746947,-12.7798966960386,1.21006157162413e-13,1.7342848558735e-11,18.0083992315908
NDRG2,35.3205933086392,48.6427389924935,12.7624865314164,1.25269534762431e-13,1.78530199879402e-11,17.9841998094348
HINFP,-17.727347186077,68.7165553457874,-12.7593297107048,1.26058955066615e-13,1.78651596208373e-11,17.9798076057579
C6orf211,-18.6837320641943,63.5642943497918,-12.7555660915758,1.27006800813756e-13,1.78994917946853e-11,17.9745693938139
ADA,-32.0689481373522,83.9390088308637,-12.7231156627807,1.3548932262262e-13,1.89401980304616e-11,17.9293259223715
SCIMP,30.2745202335914,59.2587819331008,12.7176167800353,1.36983420461577e-13,1.89401980304616e-11,17.9216451670508
SIGLEC10,26.9215810537821,68.4417945608526,12.7173348114529,1.37060488758067e-13,1.89401980304616e-11,17.9212512079351
VDAC1,-22.6769770658147,80.6599662718847,-12.7155791662896,1.375413491091e-13,1.89401980304616e-11,17.9187980256748
CDC26,-23.2415973463412,56.4538262755732,-12.7134593087657,1.38124276081496e-13,1.89401980304616e-11,17.9158353723244
GPR68,-23.286155903766,69.7939140680213,-12.6952854433125,1.4322717254231e-13,1.95343382422221e-11,17.8904112389346
EMC2,-18.9747489215275,63.7910855370705,-12.662990701113,1.52778234734369e-13,2.0721317532289e-11,17.8451228681015
BYSL,-24.6637154745764,59.4751503609715,-12.6558875231642,1.54965373366395e-13,2.0721317532289e-11,17.8351428438552
EMP1,-53.2861667788606,66.6698018129301,-12.655494998653401,1.55087169518509e-13,2.0721317532289e-11,17.8345911445086
