"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"SPINK1",-60.8371009546254,22.0818039227193,-13.4898842703521,2.57684154725458e-21,3.9222105190762e-17,12.9407141544423
"TP53BP1",-29.5905826234677,72.2220926513315,-12.475442946178,1.32413523183854e-19,1.00773311819072e-15,11.8999603843523
"ZNF428",32.1830293285986,60.2750622422583,12.2923390777684,2.73271471691548e-19,1.38648835687235e-15,11.6993654086889
"GZMM",52.8355791312997,74.4816383203663,11.1364870277115,2.89715822855795e-17,1.10244113492202e-13,10.3375354968369
"PLBD1",49.8143457235791,85.0919260586571,10.9087252341784,7.38861531232821e-17,2.12472164445762e-13,10.0490894513711
"GEM",-54.2289413177895,39.3358572912122,-10.8562074161303,9.17572860949727e-17,2.12472164445762e-13,9.98161786304441
"MARVELD1",35.1158952488082,53.8521284884775,10.8409708265194,9.77140234623435e-17,2.12472164445762e-13,9.96197520278556
"SPI1",59.4225581359775,90.8927439022768,10.7157006006251,1.64028353659645e-16,3.12084446381681e-13,9.79932387996696
"ANKRD37",-48.1178492264876,41.7102823213091,-10.6047804564212,2.59812784978612e-16,4.01108583604913e-13,9.65358010119249
"SNORA18",-47.0346429830582,20.1491566260453,-10.6013651339162,2.63523148022412e-16,4.01108583604913e-13,9.64906676853411
"JDP2",39.4677652810435,65.7451215971609,10.5585945989882,3.14760009474496e-16,4.35542009473755e-13,9.59241522286806
"CLEC12B",38.6227887223713,49.7761308271581,10.4785410947752,4.3913604627317e-16,5.57007480026994e-13,9.48573060220498
"CDH23",34.2555525263685,69.2685885521499,10.4007224924484,6.07329238248847e-16,6.93391419365436e-13,9.38121110764988
"FGD4",33.6616051527816,65.6860441070453,10.3889972571508,6.37768863485717e-16,6.93391419365436e-13,9.36539317850744
"ACPP",36.2839036666592,52.8611346351625,10.3396694042833,7.8356281587203e-16,7.95107308025878e-13,9.29864776910867
"ODF3B",34.9338414971639,73.1490049364229,10.2824248831877,9.95290438757075e-16,9.4683223552009e-13,9.22078568640746
"CCDC64",-32.1694761964549,74.4148906557819,-10.2109992083631,1.34193209429847e-15,1.20150284748923e-12,9.12302498062586
"CEACAM4",42.238809385963,41.1608407764146,10.1667136162008,1.61544263465373e-15,1.3660362412258e-12,9.06207087715881
"NCS1",-55.331934912378,38.5348386012466,-10.1489315996149,1.74044047939342e-15,1.39427602825512e-12,9.0375226670249
"BLOC1S1",26.7626529058977,64.2636840618083,10.0953313014868,2.17917988896167e-15,1.61462408830095e-12,8.9632730100996
"INO80B",32.3673300283784,37.5416170958756,10.0900889686127,2.22765296986531e-15,1.61462408830095e-12,8.95599060329728
"LILRA5",58.8097129109682,78.0386671687627,10.0202735124112,2.986629863191e-15,2.06634059761955e-12,8.85865833004157
"MARC1",38.407410170587,53.1854101751192,9.98081359728701,3.52553373184577e-15,2.33313691010541e-12,8.80335963802608
"ASGR1",46.0265829668587,60.1766449877628,9.8682844790703,5.66185396310278e-15,3.4476315770336e-12,8.64452819583843
"AIF1",48.7294035642856,44.8789374331199,9.86825223556993,5.66262331159845e-15,3.4476315770336e-12,8.64448244454791
"FAM222A",-48.3503826428115,32.7688734895183,-9.76431489276837,8.77819938483139e-15,5.13896049371225e-12,8.49628714173607
